flag,year,species,clutch
NA,2013,herg,3
NA,2013,herg,1
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,1
NA,2013,herg,2
NA,2013,herg,2
NA,2013,herg,2
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,1
NA,2013,herg,2
NA,2013,herg,2
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,4
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,1
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,1
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,2
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,1
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,2
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,1
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,1
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,1
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,coei,4
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,1
NA,2013,coei,4
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,coei,2
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,1
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,1
NA,2013,herg,2
NA,2013,herg,2
NA,2013,herg,2
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,2
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,1
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,3
NA,2013,herg,2
NA,2013,herg,3
NA,2013,herg,1
NA,2012,herg,NA
191,2012,herg,2
197,2012,herg,1
117,2012,herg,1
194,2012,herg,3
196,2012,herg,2
190,2012,herg,3
155,2012,herg,2
52,2012,herg,3
385,2012,herg,3
211,2012,herg,3
110,2012,herg,3
90,2012,herg,3
182,2012,herg,3
79,2012,herg,3
120,2012,herg,2
76,2012,herg,3
326,2012,herg,1
212,2012,herg,3
339,2012,herg,3
372,2012,herg,3
168,2012,herg,3
80,2012,herg,3
185,2012,herg,3
167,2012,herg,3
313,2012,herg,3
169,2012,herg,3
314,2012,herg,1
234,2012,herg,3
252,2012,herg,3
112,2012,herg,2
260,2012,herg,3
166,2012,herg,3
243,2012,herg,3
233,2012,herg,3
257,2012,herg,2
123,2012,herg,3
232,2012,herg,2
354,2012,herg,3
210,2012,herg,3
104,2012,herg,3
209,2012,herg,2
78,2012,herg,1
229,2012,herg,3
249,2012,herg,3
230,2012,herg,2
124,2012,herg,2
264,2012,herg,3
187,2012,herg,3
237,2012,herg,2
224,2012,herg,3
188,2012,herg,3
148,2012,herg,3
236,2012,herg,3
420,2012,herg,3
228,2012,herg,1
235,2012,herg,3
111,2012,herg,3
208,2012,herg,3
207,2012,herg,3
266,2012,herg,3
205,2012,herg,3
206,2012,herg,3
263,2012,herg,3
170,2012,herg,3
204,2012,herg,3
169,2012,herg,3
164,2012,herg,3
161,2012,gbbg,3
309,2012,herg,3
218,2012,herg,3
338,2012,herg,3
118,2012,herg,3
346,2012,herg,2
347,2012,herg,3
122,2012,herg,2
227,2012,herg,2
325,2012,herg,3
349,2012,herg,3
231,2012,herg,2
353,2012,herg,3
363,2012,herg,1
337,2012,herg,3
379,2012,herg,3
136,2012,herg,3
57,2012,herg,2
334,2012,herg,3
130,2012,herg,3
333,2012,herg,3
60,2012,herg,3
378,2012,herg,2
157,2012,herg,2
133,2012,herg,3
246,2012,herg,3
446,2012,gbbg,3
1,2012,gbbg,2
200,2012,herg,3
2,2012,gbbg,3
267,2012,herg,3
3,2012,gbbg,3
152,2012,herg,3
454,2012,gbbg,3
244,2012,herg,3
45,2012,herg,3
158,2012,herg,3
162,2012,herg,3
55,2012,herg,3
181,2012,herg,2
103,2012,herg,3
376,2012,herg,2
106,2012,herg,3
186,2012,herg,3
107,2012,herg,3
108,2012,gbbg,3
153,2012,herg,3
377,2012,herg,3
160,2012,herg,3
251,2012,herg,3
198,2012,herg,3
159,2012,herg,3
312,2012,herg,2
163,2012,herg,3
135,2012,herg,3
247,2012,herg,3
412,2012,gbbg,3
134,2012,herg,2
442,2012,gbbg,1
242,2012,herg,3
424,2012,gbbg,2
422,2012,gbbg,3
420,2012,gbbg,3
369,2012,herg,3
459,2012,gbbg,0
436,2012,gbbg,3
328,2012,herg,2
105,2012,herg,3
240,2012,herg,3
375,2012,herg,2
241,2012,herg,3
259,2012,herg,3
433,2012,herg,3
268,2012,herg,3
239,2012,herg,2
430,2012,gbbg,3
248,2012,herg,3
332,2012,herg,2
455,2012,gbbg,3
245,2012,herg,3
282,2012,herg,3
216,2012,herg,3
367,2012,herg,3
156,2012,gbbg,3
115,2012,herg,2
199,2012,herg,3
384,2012,herg,3
290,2012,herg,2
284,2012,herg,2
359,2012,herg,3
371,2012,herg,2
315,2012,coei,3
214,2012,herg,3
350,2012,herg,3
342,2012,herg,3
221,2012,herg,3
288,2012,herg,3
222,2012,herg,3
269,2012,herg,3
51,2012,herg,3
364,2012,herg,1
356,2012,herg,3
125,2012,herg,3
370,2012,herg,2
121,2012,herg,1
132,2012,herg,1
399,2012,herg,3
310,2012,herg,3
392,2012,herg,3
201,2012,herg,1
382,2012,herg,3
341,2012,herg,2
366,2012,herg,3
273,2012,herg,3
324,2012,herg,3
119,2012,herg,3
69,2012,herg,3
335,2012,herg,3
67,2012,herg,2
258,2012,herg,3
238,2012,herg,3
151,2012,herg,3
213,2012,herg,3
256,2012,herg,3
225,2012,herg,3
376,2012,herg,3
223,2012,herg,3
274,2012,herg,3
340,2012,herg,3
101,2012,herg,3
343,2012,herg,3
374,2012,herg,3
358,2012,herg,3
129,2012,herg,3
308,2012,herg,3
368,2012,herg,2
265,2012,herg,2
59,2012,gbbg,3
365,2012,herg,2
138,2012,herg,3
276,2012,herg,3
177,2012,herg,3
127,2012,herg,3
173,2012,herg,3
331,2012,herg,3
131,2012,herg,3
203,2012,herg,3
279,2012,herg,3
195,2012,herg,3
344,2012,herg,1
345,2012,herg,3
184,2012,herg,3
336,2012,herg,3
280,2012,herg,3
317,2012,herg,3
282,2012,herg,3
171,2012,herg,3
66,2012,herg,3
321,2012,herg,3
116,2012,herg,3
219,2012,herg,3
150,2012,herg,2
154,2012,herg,3
42,2012,herg,2
262,2012,herg,3
175,2012,herg,3
49,2012,herg,3
330,2012,herg,3
261,2012,herg,3
215,2012,herg,2
140,2012,herg,3
327,2012,herg,1
350,2012,herg,3
580,2012,herg,1
NA,2012,herg,NA
NA,2012,herg,NA
174,2012,herg,3
299,2012,herg,3
283,2012,herg,3
398,2012,herg,3
294,2012,herg,3
300,2012,herg,3
85,2012,coei,5
303,2012,herg,3
145,2012,herg,3
391,2012,herg,3
289,2012,herg,2
64,2012,herg,3
2,2012,herg,3
390,2012,herg,3
183,2012,herg,3
139,2012,herg,3
77,2012,herg,5
348,2012,herg,3
397,2012,herg,3
357,2012,herg,2
84,2012,herg,2
21,2012,herg,2
386,2012,herg,3
83,2012,herg,3
61,2012,herg,3
297,2012,herg,3
298,2012,herg,3
23,2012,herg,3
355,2012,herg,1
88,2012,herg,3
4,2012,herg,2
114,2012,herg,3
78,2012,herg,3
360,2012,herg,2
113,2012,herg,3
236,2012,herg,3
91,2012,herg,3
295,2012,herg,3
172,2012,herg,3
271,2012,herg,3
304,2012,herg,3
100,2012,herg,3
292,2012,herg,3
19,2012,herg,NA
3,2012,herg,3
323,2012,herg,3
202,2012,herg,3
109,2012,herg,3
26,2012,herg,3
87,2012,herg,3
278,2012,herg,3
94,2012,herg,4
20,2012,herg,3
388,2012,herg,3
35,2012,herg,3
11,2012,herg,3
40,2012,herg,3
270,2012,herg,3
320,2012,herg,3
102,2012,herg,3
293,2012,herg,3
329,2012,herg,2
38,2012,herg,3
287,2012,herg,3
362,2012,herg,3
46,2012,herg,2
179,2012,herg,3
41,2012,herg,3
291,2012,herg,3
63,2012,herg,2
305,2012,herg,3
9,2012,herg,3
1,2012,herg,3
352,2012,herg,3
296,2012,herg,3
32,2012,herg,3
27,2012,herg,3
25,2012,herg,3
15,2012,herg,3
70,2012,herg,1
24,2012,herg,2
78,2012,herg,2
306,2012,herg,3
56,2012,herg,2
13,2012,herg,2
361,2012,herg,3
28,2012,herg,3
351,2012,herg,3
286,2012,herg,3
141,2012,herg,3
33,2012,herg,2
8,2012,herg,3
295,2012,herg,2
72,2012,herg,2
415,2012,gbbg,2
142,2012,herg,3
322,2012,herg,3
17,2012,herg,3
89,2012,herg,2
394,2012,herg,1
18,2012,herg,2
318,2012,herg,3
316,2012,herg,3
12,2012,herg,2
393,2012,herg,3
82,2012,herg,2
81,2012,herg,3
255,2012,herg,1
92,2012,herg,3
414,2012,gbbg,3
47,2012,herg,3
16,2012,herg,3
36,2012,herg,2
307,2012,herg,3
5,2012,herg,3
137,2012,herg,3
73,2012,herg,2
30,2012,herg,3
253,2012,herg,3
NA,2012,herg,NA
NA,2012,herg,NA
126,2012,herg,3
192,2012,herg,3
10,2012,herg,3
43,2012,herg,1
37,2012,herg,2
180,2012,herg,3
68,2012,herg,3
7,2012,herg,3
317,2012,herg,3
31,2012,herg,3
29,2012,herg,2
93,2012,herg,2
74,2012,herg,3
14,2012,herg,2
302,2012,herg,3
400,2012,gbbg,3
58,2012,gbbg,2
128,2012,herg,3
48,2012,herg,3
281,2012,herg,3
319,2012,herg,2
405,2012,gbbg,3
189,2012,herg,3
22,2012,herg,3
65,2012,herg,3
54,2012,herg,3
404,2012,herg,3
275,2012,herg,3
277,2012,herg,3
389,2012,herg,3
6,2012,herg,3
396,2012,herg,3
50,2012,coei,5
97,2012,herg,3
34,2012,herg,3
190,2012,herg,3
143,2012,herg,2
86,2012,herg,2
53,2012,herg,3
176,2012,herg,3
301,2012,herg,3
98,2012,herg,3
395,2012,herg,3
99,2012,herg,3
62,2012,herg,3
39,2012,herg,3
311,2012,herg,3
149,2012,herg,2
96,2012,herg,3
147,2012,herg,3
272,2012,herg,3
144,2012,herg,3
254,2012,herg,3
406,2012,gbbg,3
220,2012,herg,2
95,2012,herg,3
383,2012,herg,3
44,2012,herg,3
71,2012,herg,2
146,2012,herg,2
387,2012,herg,3
520,2012,herg,3
553,2012,herg,3
563,2012,herg,3
507,2012,herg,3
554,2012,herg,3
539,2012,herg,3
559,2012,herg,3
598,2012,herg,2
552,2012,herg,2
501,2012,herg,3
565,2012,herg,2
525,2012,herg,3
593,2012,herg,3
408,2012,gbbg,2
517,2012,herg,3
540,2012,herg,3
504,2012,herg,3
578,2012,herg,3
557,2012,herg,3
571,2012,gbbg,1
587,2012,herg,3
596,2012,herg,2
573,2012,herg,2
583,2012,herg,3
570,2012,herg,3
527,2012,herg,3
577,2012,herg,3
532,2012,herg,3
550,2012,herg,3
515,2012,herg,3
404,2012,gbbg,3
582,2012,herg,1
542,2012,herg,3
410,2012,herg,3
545,2012,herg,3
531,2012,herg,3
584,2012,herg,1
526,2012,herg,3
529,2012,herg,3
568,2012,herg,3
409,2012,gbbg,3
NA,2012,herg,NA
NA,2012,herg,NA
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,1
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,1
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
409,2012,gbbg,2
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,1
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
401,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,1
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,coei,4
NA,2012,herg,2
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,coei,NA
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,coei,4
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,1
NA,2012,herg,1
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,1
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,1
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,1
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,1
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,2
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,1
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,1
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,coei,4
NA,2012,coei,4
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,NA
NA,2012,herg,NA
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,NA
NA,2012,herg,NA
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,1
NA,2012,herg,3
NA,2012,herg,1
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,1
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,1
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,1
NA,2012,herg,1
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,1
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,2
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,gbbg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,1
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,1
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,4
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,1
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,NA
NA,2012,herg,NA
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,1
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,1
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,1
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,1
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,gbbg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,3
NA,2012,herg,2
NA,2012,herg,3
NA,2012,herg,3
